Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
4430,0.73,Ideal,G,SI1,62.0,54.0,5.81,5.84,3.61,2583
20865,1.2,Very Good,D,SI1,60.7,58.0,6.81,6.86,4.15,7191
18516,0.32,Ideal,D,VVS2,61.2,56.0,4.39,4.43,2.7,803
54,0.43,Ideal,G,VS1,62.3,56.0,4.82,4.85,3.01,943
26474,0.9,Fair,I,SI1,65.7,58.0,6.03,6.0,3.95,2873
17053,0.43,Premium,E,VVS2,60.8,57.0,4.92,4.89,2.98,1304
10341,0.7,Premium,H,SI2,62.1,62.0,5.67,5.63,3.51,1999
16949,1.0,Fair,G,SI1,68.3,61.0,6.02,5.93,4.08,3965
1024,1.5,Very Good,H,VS1,63.3,59.0,7.15,7.1,4.51,9173
18922,0.33,Ideal,D,SI2,62.4,56.0,4.44,4.41,2.76,631
12659,1.51,Fair,H,I1,65.6,61.0,7.16,7.0,4.66,3765
20634,1.16,Very Good,F,SI1,63.4,55.0,6.73,6.65,4.24,6301
8517,0.32,Ideal,D,VS2,61.7,57.0,4.36,4.39,2.7,758
1979,0.55,Ideal,F,VS2,61.2,55.0,5.3,5.28,3.24,1698
22811,1.01,Premium,F,SI1,59.8,60.0,6.57,6.53,3.92,5345
9235,1.02,Ideal,G,I1,61.5,56.0,6.49,6.46,3.98,3382
3410,0.5,Ideal,H,SI2,62.9,57.0,5.04,5.01,3.16,958
24951,1.24,Ideal,F,VS1,61.5,54.0,6.93,6.89,4.25,10138
25960,2.0,Good,H,SI2,63.8,59.0,7.93,7.88,5.04,12554
11528,0.34,Premium,H,VVS2,61.4,58.0,4.5,4.46,2.75,880
7775,1.2,Premium,H,SI1,62.4,59.0,6.72,6.68,4.18,5592
16697,0.3,Ideal,F,VS2,61.4,57.0,4.34,4.36,2.67,605
2797,0.51,Premium,D,VVS2,60.8,60.0,5.23,5.14,3.15,2387
716,0.56,Premium,F,VS2,60.5,59.0,5.42,5.33,3.25,1935
22298,1.06,Very Good,F,SI2,61.8,56.4,6.51,6.56,4.04,5258
21123,0.7,Very Good,F,VS1,60.0,57.0,5.8,5.87,3.5,2767
12044,0.39,Ideal,E,IF,61.1,57.0,4.73,4.76,2.9,1333
18965,1.11,Very Good,E,SI2,62.8,55.0,6.6,6.62,4.15,4914
13355,0.71,Very Good,F,VVS2,62.1,60.0,5.69,5.72,3.54,3354
1199,0.9,Ideal,F,SI1,,56.0,6.13,6.16,3.84,4054
11465,0.23,Very Good,D,VVS2,58.5,62.0,4.04,4.06,2.37,472
14065,0.31,Ideal,D,VS2,60.7,56.0,4.35,4.38,2.65,734
12209,1.71,Ideal,J,VS1,62.4,56.0,7.59,7.63,4.75,10309
26479,0.95,Very Good,G,SI2,62.6,58.0,6.17,6.23,3.88,4194
22154,0.4,Very Good,D,VS2,60.8,59.0,4.71,4.77,2.88,868
18958,0.32,Very Good,G,VVS1,60.6,56.0,4.44,4.47,2.7,772
7610,0.5,Ideal,E,VS2,62.7,55.0,5.08,5.12,3.2,1451
17108,0.31,Ideal,H,SI1,62.7,56.0,4.38,4.33,2.73,573
10879,1.52,Very Good,I,SI1,62.8,62.0,7.23,7.29,4.56,9129
13092,1.52,Premium,J,VS1,62.4,59.0,7.31,7.36,4.58,8110
21310,1.0,Ideal,H,SI1,61.4,55.0,6.49,6.44,3.97,4469
766,0.52,Ideal,D,SI1,62.2,57.0,5.13,5.16,3.2,1600
5473,0.32,Premium,E,SI2,61.7,60.0,4.41,4.38,2.71,576
21717,0.28,Very Good,E,VVS2,63.2,56.0,4.17,4.21,2.65,669
26172,2.28,Good,J,SI1,63.7,55.0,8.28,8.35,5.3,14220
14257,1.07,Ideal,E,SI1,60.4,57.0,6.62,6.56,3.98,4973
21548,0.5,Ideal,I,SI2,62.2,53.0,5.11,5.14,3.19,895
17059,1.74,Premium,I,VS2,58.6,59.0,7.99,7.87,4.65,12168
539,1.5,Good,E,SI2,61.5,65.0,7.21,7.17,4.42,6300
21751,1.01,Very Good,G,SI1,60.2,58.0,6.5,6.59,3.94,4719
24371,0.41,Ideal,F,VS2,61.8,56.0,4.8,4.78,2.96,1107
20350,0.56,Ideal,J,VS2,61.9,57.0,5.29,5.31,3.28,1280
4462,0.7,Ideal,G,VVS1,60.7,57.0,5.73,5.76,3.49,3303
22189,0.74,Ideal,H,VS1,61.6,55.0,5.79,5.83,3.58,3030
17743,1.54,Ideal,G,VS2,60.8,57.0,7.44,7.46,4.53,15395
24531,1.01,Fair,J,SI2,66.9,58.0,6.13,6.07,4.08,2683
20306,1.02,Premium,H,VS2,61.8,58.0,6.49,6.43,3.99,5100
20495,0.38,Premium,G,SI1,59.5,62.0,4.71,4.67,2.79,855
2871,0.54,Ideal,F,VS2,60.1,56.0,5.31,5.28,3.18,1786
18481,0.41,Good,F,SI1,63.1,59.0,4.7,4.75,2.98,705
15666,1.1,Very Good,H,SI1,61.6,56.0,6.61,6.66,4.09,4827
2417,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,997
19437,1.2,Ideal,J,SI2,63.3,54.0,6.78,6.72,4.27,4744
8898,1.14,Ideal,F,VVS2,62.7,55.0,6.7,6.6,4.17,9316
5085,0.78,Ideal,D,VS2,61.9,56.0,5.88,5.94,3.66,3763
9094,0.71,Ideal,D,VS2,62.3,56.0,5.68,5.72,3.55,3137
17940,0.53,Ideal,F,VVS2,61.6,55.0,5.21,5.24,3.22,2131
7508,0.24,Ideal,F,VS1,62.7,54.0,3.99,4.02,2.51,572
23405,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,3854
22930,0.4,Premium,D,SI1,61.1,58.0,4.74,4.75,2.9,772
15863,0.3,Ideal,D,VS2,61.5,58.0,4.27,4.31,2.64,670
11517,1.03,Ideal,E,SI1,62.2,57.0,6.48,6.42,4.01,5330
14725,1.31,Ideal,G,VS1,62.2,56.0,7.05,7.01,4.37,10071
14355,0.41,Very Good,G,VS2,61.0,56.0,4.81,4.83,2.94,827
26740,0.7,Very Good,H,VS1,60.1,61.0,5.74,5.81,3.47,2400
15443,0.33,Ideal,I,SI1,62.7,56.0,4.4,4.44,2.77,445
26341,1.76,Ideal,I,SI2,61.2,55.0,7.79,7.76,4.76,9714
10684,0.55,Ideal,G,SI1,61.7,58.0,5.27,5.29,3.26,1417
578,0.42,Ideal,G,VS1,61.2,54.0,4.82,4.86,2.96,921
13743,0.3,Premium,J,VS1,63.0,59.0,4.27,4.24,2.68,506
24748,0.5,Very Good,H,VS1,62.5,59.0,5.01,5.04,3.14,1429
16549,1.01,Premium,H,SI2,61.1,59.0,6.54,6.46,3.97,4242
8543,1.52,Very Good,I,VS2,62.3,58.0,7.32,7.28,4.55,10051
24187,0.31,Premium,D,VVS1,61.1,56.0,4.42,4.35,2.68,1060
8238,1.02,Premium,D,SI2,62.5,59.0,6.43,6.38,4.0,4907
7934,0.8,Ideal,G,SI2,63.0,56.0,5.85,5.9,3.7,2657
14629,1.02,Premium,F,VS1,62.7,55.0,6.43,6.37,4.01,7677
26735,1.01,Ideal,E,SI1,61.6,59.0,6.43,6.4,3.95,5590
22197,0.52,Premium,E,VS2,62.5,60.0,5.14,5.1,3.2,1694
9355,0.31,Ideal,G,VS1,61.3,56.4,4.36,4.39,2.69,652
11700,0.4,Ideal,D,VS1,62.3,56.0,4.74,4.77,2.96,1059
20967,1.0,Premium,F,SI2,61.4,61.0,6.47,6.4,3.95,4749
10323,1.53,Premium,E,SI1,60.8,60.0,7.51,7.43,4.54,12499
2762,1.0,Very Good,F,SI1,61.8,59.0,6.33,6.38,3.93,4712
8546,0.32,Ideal,D,SI2,62.8,57.0,4.38,4.35,2.74,612
20323,0.58,Ideal,G,VS1,62.6,54.0,5.3,5.34,3.33,1884
5746,1.66,Ideal,H,VS2,60.1,59.0,7.67,7.64,4.6,12244
23794,2.11,Very Good,J,SI2,60.8,61.0,8.21,8.36,5.04,12771
5664,0.41,Very Good,F,SI2,60.8,58.0,4.78,4.83,2.92,647
23205,0.34,Ideal,G,VS2,61.9,55.0,4.53,4.49,2.79,765
4115,1.01,Very Good,F,IF,61.9,59.0,6.38,6.45,3.97,10476
7565,0.72,Premium,D,VS1,62.7,56.0,5.76,5.69,3.59,3601
18313,2.01,Premium,F,SI2,59.5,59.0,8.24,8.15,4.88,15841
19941,1.26,Good,G,SI1,63.2,61.0,6.81,6.87,4.32,6874
17266,0.4,Premium,D,SI1,60.9,60.0,4.78,4.74,2.9,884
20984,0.54,Very Good,E,SI2,62.4,57.7,5.19,5.2,3.25,1278
6694,0.76,Premium,D,SI2,58.8,57.0,6.03,5.98,3.51,2706
14740,1.05,Very Good,I,VS2,63.1,58.0,6.47,6.42,4.07,4612
19383,1.02,Premium,E,VS2,58.4,57.0,6.64,6.59,3.86,6854
14203,1.0,Premium,I,SI2,62.6,56.0,6.4,6.34,3.99,3830
12566,1.09,Ideal,D,SI1,62.7,56.0,6.55,6.59,4.12,6133
9089,0.3,Ideal,D,VS2,61.2,57.0,4.29,4.34,2.64,670
6845,0.9,Premium,I,VS2,61.6,58.0,6.15,6.09,3.77,3478
20497,0.73,Premium,J,SI1,58.2,59.0,5.99,5.91,3.46,1905
8099,2.04,Very Good,H,SI1,62.5,61.0,8.04,8.08,5.04,17952
4280,0.34,Ideal,G,VS2,61.3,55.0,4.51,4.49,2.76,765
22586,1.52,Ideal,F,VS2,62.5,55.0,7.42,7.31,4.6,14915
14261,0.4,Ideal,F,VS1,61.3,56.0,4.76,4.73,2.91,1050
22764,0.7,Good,H,VS2,63.9,59.0,5.64,5.6,3.59,2351
17187,0.91,Very Good,E,VS2,61.1,58.0,6.2,6.28,3.81,5145
20017,2.08,Premium,I,SI1,60.3,59.0,8.26,8.22,4.97,15065
1208,1.52,Ideal,J,SI1,61.9,57.0,7.33,7.37,4.55,7356
133,0.31,Ideal,E,VS1,61.8,56.0,4.34,4.33,2.68,942
5498,1.11,Ideal,F,VS2,61.8,56.0,6.66,6.7,4.13,9057
4390,1.04,Premium,F,VVS2,61.6,59.0,6.53,6.49,4.01,9505
10532,0.72,Ideal,H,VVS2,61.6,56.0,5.75,5.77,3.55,3334
10631,0.9,Premium,H,VS2,60.4,59.0,6.24,6.27,3.78,4321
24359,0.51,Good,H,SI1,63.7,56.0,5.1,5.07,3.24,1227
8356,1.01,Very Good,F,VS2,62.3,59.0,6.37,6.41,3.98,6770
21963,1.51,Very Good,H,SI2,60.8,56.0,7.41,7.46,4.52,8372
26039,0.3,Ideal,D,VS2,61.6,57.0,4.33,4.3,2.66,911
16450,0.76,Ideal,H,VS2,61.4,57.0,5.85,5.88,3.6,3038
21922,0.71,Ideal,D,SI1,60.8,56.0,5.8,5.77,3.52,2863
25427,0.3,Very Good,F,VS2,63.0,55.0,4.28,4.29,2.7,524
18543,0.32,Ideal,G,VVS1,61.6,55.0,4.43,4.47,2.74,814
8405,0.3,Very Good,D,VS2,62.9,59.0,4.22,4.27,2.67,710
5171,0.42,Ideal,G,VVS1,62.8,55.0,4.78,4.8,3.01,1245
13291,1.51,Ideal,I,VS2,62.9,53.0,7.37,7.33,4.62,9471
15789,0.6,Very Good,F,VS2,59.5,57.8,5.48,5.56,3.28,1940
15374,1.03,Ideal,D,SI1,61.2,55.0,6.51,6.57,4.0,5804
25267,0.3,Premium,G,VVS2,60.6,58.0,4.36,4.35,2.64,878
18769,0.56,Ideal,E,VS1,61.8,56.0,5.33,5.28,3.28,2117
5590,0.54,Good,E,SI2,63.8,54.0,5.17,5.18,3.3,1163
19785,0.31,Ideal,F,VVS2,61.7,55.0,4.33,4.36,2.68,700
21764,0.3,Ideal,G,VVS2,61.5,55.0,4.3,4.32,2.65,684
6771,1.51,Premium,G,VS1,61.1,58.0,7.38,7.36,4.5,13293
8125,0.48,Ideal,G,SI1,61.4,56.0,5.02,5.07,3.1,969
1002,0.9,Good,E,VS1,62.7,58.0,6.07,6.12,3.82,5201
1293,0.51,Premium,F,VS1,62.2,58.0,5.14,5.12,3.19,1749
2111,0.4,Fair,G,VS1,57.1,64.0,4.88,4.9,2.79,798
517,1.01,Fair,D,VVS2,65.4,57.0,6.2,6.16,4.04,8716
25376,0.51,Ideal,D,VS2,61.2,55.0,5.16,5.18,3.16,1787
24558,0.91,Ideal,G,SI1,61.9,56.0,6.22,6.18,3.84,4731
1287,0.52,Ideal,G,VS2,62.0,55.0,5.16,5.19,3.21,2255
12095,0.46,Ideal,H,IF,62.2,55.0,4.94,4.99,3.09,1450
3737,1.0,Very Good,D,VS2,59.8,60.0,6.46,6.49,3.87,7281
14826,0.9,Fair,D,SI2,64.7,59.0,6.09,5.99,3.91,3205
6859,1.02,Ideal,G,VS1,61.5,55.0,6.49,6.52,4.0,7357
24136,0.31,Premium,E,SI1,61.2,58.0,4.38,4.34,2.67,651
6779,0.7,Very Good,F,SI1,63.3,59.0,5.57,5.62,3.54,2264
3476,1.0,Good,H,SI2,59.0,61.0,6.42,6.46,3.8,3991
21309,0.91,Very Good,E,VS1,62.8,60.0,6.08,6.11,3.83,5057
108,0.28,Very Good,G,SI1,62.0,55.0,4.2,4.25,2.62,382
23856,0.64,Ideal,D,VVS1,61.5,56.0,5.57,5.59,3.43,4281
4840,0.53,Ideal,D,VS2,60.9,57.0,5.24,5.17,3.17,1877
25943,0.53,Ideal,E,VS2,60.8,55.0,5.26,5.3,3.21,1707
6587,0.3,Ideal,F,VS2,60.9,56.0,4.35,4.39,2.66,573
13562,0.32,Premium,H,VVS1,61.4,58.0,4.38,4.41,2.7,730
13716,0.33,Ideal,H,VS2,61.2,55.0,4.45,4.47,2.73,521
24640,0.42,Very Good,D,VS2,60.7,60.0,4.79,4.83,2.92,910
6050,0.79,Premium,H,VS2,61.1,59.0,5.96,5.93,3.63,2362
14399,0.7,Fair,F,VS2,65.3,55.0,5.63,5.58,3.66,2762
15968,1.0,Very Good,E,SI1,63.1,59.0,6.34,6.4,4.02,5175
6009,0.82,Very Good,I,VS1,63.6,58.9,5.88,5.93,3.76,2583
18462,0.58,Very Good,E,SI1,63.1,56.0,5.36,5.32,3.37,1641
23901,1.0,Ideal,E,VS2,62.8,57.0,6.37,6.34,3.99,6720
4431,0.32,Ideal,D,VS2,61.0,57.0,4.42,4.46,2.71,758
16043,2.05,Good,G,I1,56.9,58.0,8.46,8.3,4.77,7026
19454,1.6,Very Good,H,SI2,61.1,57.0,7.55,7.5,4.6,10340
9584,0.32,Ideal,I,VVS1,62.2,53.0,4.42,4.45,2.76,575
19629,1.04,Premium,D,SI2,61.0,59.0,6.51,6.54,3.98,4724
7321,1.6,Good,E,SI1,63.6,58.0,7.38,7.44,4.71,12467
14480,0.6,Premium,F,SI2,58.9,59.0,5.55,5.52,3.26,1378
21462,1.13,Premium,E,SI2,60.4,59.0,6.7,6.75,4.06,5220
16636,1.19,Premium,E,VS1,59.8,58.0,7.01,6.94,4.17,9263
21626,0.91,Very Good,E,SI2,62.9,56.0,6.14,6.17,3.87,3763
6170,0.3,Premium,H,VS2,,60.0,4.26,4.31,2.65,473
1675,1.12,Very Good,F,SI1,61.4,63.0,6.7,6.68,4.11,5374
16870,0.33,Ideal,H,VS2,61.2,55.0,4.47,4.45,2.73,668
214,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,3445
25554,0.42,Premium,G,VS1,60.5,59.0,4.83,4.79,2.91,984
21433,2.03,Premium,G,VS2,59.6,60.0,8.27,8.21,4.91,18680
6049,0.51,Very Good,G,SI2,63.2,57.0,5.07,5.03,3.19,1100
205,2.01,Premium,G,SI2,59.4,58.0,8.19,8.15,4.85,15562
5637,0.39,Very Good,F,SI1,61.3,62.0,4.68,4.71,2.88,670
23425,0.35,Ideal,D,SI1,62.3,55.0,4.56,4.52,2.83,827
2135,0.9,Good,G,VS1,63.6,58.0,6.12,6.09,3.88,4460
25336,0.3,Premium,D,VS1,60.7,58.0,4.36,4.34,2.64,848
18427,1.01,Premium,D,VS1,61.8,54.0,6.44,6.38,3.96,8201
21674,0.37,Premium,F,SI1,60.3,58.0,4.62,4.66,2.8,616
16148,0.5,Premium,F,VS2,62.2,59.0,5.06,5.1,3.16,1436
1955,0.41,Premium,I,VVS2,59.9,58.0,4.81,4.87,2.9,827
4353,1.01,Premium,F,SI2,61.7,60.0,6.42,6.36,3.94,4616
23618,1.24,Fair,H,SI2,65.0,54.0,6.76,6.73,4.38,5208
21465,0.35,Premium,H,VVS2,61.9,58.0,4.5,4.54,2.8,706
3648,0.4,Ideal,F,VS2,62.6,56.0,4.71,4.72,2.95,790
25355,0.5,Premium,D,SI2,62.9,58.0,5.06,5.01,3.17,997
15451,0.41,Good,D,SI1,63.4,56.0,4.73,4.76,3.01,707
360,0.31,Ideal,E,IF,61.9,56.0,4.35,4.37,2.7,1060
21220,1.0,Very Good,E,VVS1,62.7,54.0,6.36,6.39,4.0,10463
17260,1.05,Ideal,E,VVS2,62.4,56.0,6.52,6.49,4.06,9146
9430,0.31,Premium,F,IF,61.9,58.0,4.36,4.39,2.71,914
9642,0.31,Premium,H,VVS1,60.5,58.0,4.43,4.4,2.67,907
14424,2.1,Premium,G,SI2,60.9,57.4,8.17,8.27,5.0,16112
2211,2.44,Very Good,J,SI1,62.9,53.0,8.58,8.62,5.41,17472
1883,0.42,Premium,E,SI1,60.0,58.0,4.89,4.85,2.92,926
9981,1.5,Very Good,E,SI2,62.1,59.0,7.26,7.33,4.53,9548
13673,0.31,Ideal,H,VS1,62.0,54.0,4.35,4.39,2.71,544
15179,1.11,Good,J,IF,58.3,62.0,6.77,6.84,3.97,5361
922,1.5,Very Good,I,SI1,63.5,59.0,7.16,7.08,4.52,8081
18788,1.09,Very Good,F,VVS1,61.4,58.0,6.6,6.65,4.07,10463
5756,0.7,Premium,E,VS2,60.8,58.0,5.74,5.7,3.48,2697
21892,1.83,Fair,J,I1,70.0,58.0,7.34,7.28,5.12,5083
8019,0.28,Good,E,VVS1,64.6,55.0,4.15,4.18,2.69,492
24284,0.72,Very Good,F,VS2,61.6,58.0,5.75,5.78,3.55,3238
22523,0.53,Ideal,J,VS2,62.6,53.0,5.21,5.24,3.27,1038
3056,1.37,Very Good,I,SI2,63.0,57.0,6.98,7.05,4.42,5584
6315,0.58,Good,E,SI1,61.0,62.0,5.36,5.33,3.26,1844
13410,1.17,Good,H,SI2,63.8,58.0,6.57,6.73,4.24,4826
20485,0.9,Very Good,E,SI1,62.2,60.0,6.14,6.17,3.83,4054
23184,1.51,Very Good,I,VS1,61.8,63.0,7.28,7.34,4.52,9467
18730,0.71,Very Good,I,VS2,61.4,56.0,5.73,5.79,3.53,2219
10574,1.5,Good,G,SI1,63.7,59.0,7.19,7.23,4.59,10428
19086,0.32,Ideal,E,VVS1,62.3,54.0,4.37,4.4,2.73,917
16971,0.79,Very Good,E,SI1,60.4,59.0,5.97,5.99,3.61,3077
17678,0.38,Very Good,D,VS2,58.8,61.0,4.72,4.77,2.79,871
21314,1.01,Premium,G,VS1,59.9,59.0,6.51,6.48,3.89,6353
4426,1.53,Ideal,D,SI1,61.2,56.0,7.48,7.45,4.57,13714
26014,1.37,Premium,H,VS1,62.9,58.0,7.12,7.07,4.46,8669
3814,0.3,Ideal,D,VS2,61.8,55.0,4.32,4.35,2.68,606
22620,0.32,Ideal,F,SI1,60.6,57.0,4.45,4.49,2.71,604
11498,1.55,Very Good,H,VS2,61.3,61.0,7.39,7.46,4.55,11602
3868,0.31,Ideal,F,VS2,61.8,56.0,4.37,4.33,2.69,802
4504,0.33,Ideal,H,SI1,63.0,57.0,4.41,4.39,2.77,610
11419,0.94,Premium,G,SI1,61.3,61.0,6.33,6.27,3.86,4159
21956,1.03,Premium,H,SI2,62.0,60.0,6.47,6.41,4.0,3749
4348,0.31,Premium,F,SI1,60.5,60.0,4.37,4.39,2.65,516
23633,1.25,Premium,H,VS1,62.7,59.0,6.82,6.86,4.29,7328
16624,0.54,Ideal,G,IF,61.5,55.0,5.24,5.3,3.23,2289
25343,0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,1337
1532,1.68,Ideal,E,SI2,60.4,55.0,7.79,7.7,4.68,11888
10138,0.4,Ideal,I,VVS2,62.4,55.0,4.73,4.7,2.94,1035
14920,1.21,Good,G,VS1,63.6,56.0,6.8,6.72,4.3,8741
12634,2.0,Good,I,SI1,63.0,61.0,7.93,7.97,5.01,15072
3728,0.78,Very Good,G,VS2,62.6,58.0,5.81,5.89,3.66,3113
964,0.33,Premium,G,SI1,62.3,59.0,4.44,4.39,2.75,631
17978,0.48,Ideal,F,SI2,61.0,57.0,5.05,5.08,3.09,918
16699,0.39,Very Good,D,VVS1,63.0,60.0,4.61,4.63,2.91,1092
6279,2.04,Very Good,G,SI2,59.9,58.0,8.26,8.31,4.96,16389
4057,0.85,Ideal,E,SI2,62.8,57.0,6.06,6.01,3.79,3189
24109,1.15,Very Good,E,VS2,62.9,56.0,6.65,6.68,4.19,6929
12888,0.26,Very Good,E,VVS1,63.4,59.0,4.0,4.04,2.55,554
1042,0.53,Premium,H,IF,,59.0,5.15,5.18,3.23,1957
2013,1.65,Ideal,G,VS2,61.9,57.0,7.65,7.61,4.72,14593
8552,0.87,Ideal,H,VS2,61.7,57.0,6.14,6.09,3.77,3118
23595,1.05,Premium,J,VS2,59.4,62.0,6.66,6.58,3.93,3593
13500,1.2,Premium,E,SI1,61.8,56.0,6.82,6.75,4.19,6653
585,0.38,Ideal,D,VVS2,61.5,57.0,4.67,4.63,2.86,1257
5850,0.71,Very Good,E,SI1,59.3,55.0,5.83,5.9,3.48,2573
8748,1.19,Ideal,E,SI2,60.2,57.0,6.84,6.87,4.13,5717
2046,0.31,Ideal,F,VS2,62.6,57.0,4.29,4.33,2.7,625
3696,0.57,Ideal,E,VS1,61.4,57.0,5.32,5.37,3.28,1965
19713,1.07,Very Good,E,VS2,62.5,57.0,6.53,6.6,4.1,6120
13142,0.63,Very Good,G,SI2,63.3,59.0,5.51,5.31,3.45,1105
21198,0.32,Premium,G,VS2,61.2,59.0,4.38,4.41,2.69,561
14086,0.9,Ideal,E,SI1,63.0,56.0,6.15,6.1,3.86,4092
7572,0.36,Premium,D,SI1,60.4,58.0,4.64,4.6,2.79,851
4866,1.2,Very Good,J,VS2,63.1,56.0,6.77,6.71,4.25,4232
6552,0.71,Ideal,F,VS1,61.3,56.0,5.69,5.75,3.51,3710
13365,1.07,Very Good,G,SI2,59.9,59.0,6.61,6.67,3.98,4201
8528,0.35,Very Good,E,IF,57.9,56.0,4.71,4.75,2.74,1025
15442,0.73,Ideal,F,VVS1,61.4,56.0,5.8,5.81,3.56,5154
10238,1.12,Ideal,F,VS2,61.8,55.0,6.63,6.67,4.11,9138
16739,0.51,Very Good,E,VS1,61.6,59.0,5.1,5.12,3.15,1778
12217,0.53,Ideal,F,VVS2,61.3,57.0,5.2,5.24,3.2,2160
13037,0.41,Ideal,F,SI2,62.6,57.0,4.68,4.77,2.96,603
26413,0.52,Premium,D,SI1,60.7,58.0,5.23,5.18,3.16,1376
7516,0.38,Ideal,E,VVS1,61.9,53.7,4.66,4.67,2.89,1245
8074,2.01,Premium,J,SI1,60.3,56.0,8.02,7.96,4.82,11188
11609,1.26,Ideal,G,VS1,61.6,56.0,7.03,6.96,4.31,9243
23354,0.53,Premium,E,SI1,62.3,60.0,5.27,5.17,3.25,1307
5951,0.34,Premium,I,SI1,59.2,61.0,4.58,4.57,2.71,574
24088,0.63,Ideal,D,VS2,61.5,54.0,5.54,5.58,3.42,2013
21159,0.9,Premium,G,SI1,61.9,59.0,6.18,6.13,3.81,3669
22330,1.55,Ideal,D,VS2,62.1,59.0,7.34,7.37,4.57,15887
21089,0.91,Very Good,E,VS1,61.8,60.0,6.17,6.2,3.82,5530
26270,0.43,Ideal,G,VS1,62.3,56.0,4.85,4.82,3.01,1008
23933,1.23,Ideal,F,VS2,61.7,57.0,6.9,6.94,4.27,9376
23508,0.73,Ideal,G,VS2,60.2,55.0,5.85,5.9,3.54,3389
11152,0.75,Good,E,VS2,62.6,58.0,5.73,5.78,3.6,3084
4696,1.0,Good,F,SI1,63.4,61.0,6.29,6.35,4.01,4851
11126,0.31,Premium,G,VS1,59.9,59.0,4.44,4.41,2.65,770
1714,0.59,Ideal,D,SI1,61.8,56.0,5.37,5.4,3.33,1816
17555,1.0,Fair,G,SI2,64.6,67.0,6.25,6.19,4.02,3142
26226,1.12,Premium,H,SI1,61.6,59.0,6.63,6.67,4.1,5266
23916,0.44,Ideal,G,VVS1,61.8,55.0,4.86,4.91,3.02,1235
4808,1.56,Very Good,I,VS2,59.7,60.0,7.53,7.58,4.51,9231
7221,1.3,Premium,H,SI1,62.9,60.0,6.95,6.88,4.35,5671
17924,1.72,Premium,H,SI1,61.4,59.0,7.71,7.64,4.71,12998
3902,0.31,Ideal,E,VS2,61.0,56.0,4.41,4.38,2.68,872
6758,1.01,Ideal,G,VS2,61.9,58.0,6.37,6.43,3.96,6449
13347,1.02,Ideal,H,VS2,62.0,57.0,6.43,6.4,3.98,5426
1229,1.09,Ideal,G,VS2,61.2,56.0,6.62,6.64,4.06,7357
18902,0.71,Ideal,D,SI2,61.1,57.0,5.77,5.79,3.53,2612
6854,0.34,Ideal,E,SI1,61.0,57.0,4.51,4.48,2.74,765
23549,1.57,Ideal,E,VS2,62.3,57.0,7.39,7.44,4.62,16570
2822,0.33,Ideal,F,VVS1,61.7,54.0,4.46,4.49,2.76,893
13858,1.51,Ideal,F,SI1,61.5,55.0,7.39,7.35,4.53,12152
1780,0.5,Ideal,E,SI1,60.1,57.0,5.14,5.27,3.13,1410
7955,1.21,Fair,I,I1,65.0,58.0,6.65,6.59,4.3,2396
14995,1.53,Ideal,G,SI2,62.5,57.0,7.39,7.32,4.6,9596
16797,0.51,Ideal,G,VVS1,61.0,57.0,5.17,5.16,3.15,2111
24509,1.51,Ideal,E,SI2,62.6,53.0,7.4,7.32,4.61,10147
5758,0.54,Very Good,F,VS1,60.0,59.0,5.26,5.32,3.17,1653
5471,1.16,Premium,H,I1,61.7,62.0,6.68,6.64,4.11,2368
6497,0.36,Ideal,F,VS2,62.0,55.0,4.55,4.58,2.83,726
2129,0.52,Ideal,G,VVS2,61.0,56.0,5.18,5.24,3.18,1911
23336,0.7,Ideal,I,VS2,62.5,56.0,5.66,5.7,3.55,2232
12461,0.52,Ideal,H,VS1,62.4,55.0,5.19,5.17,3.23,1577
20779,0.3,Ideal,I,SI1,61.3,56.0,4.33,4.32,2.65,506
14707,0.32,Ideal,E,VVS1,,57.0,4.42,4.45,2.72,890
1269,1.21,Premium,G,SI2,60.9,59.0,6.87,6.82,4.17,4472
23429,0.33,Premium,H,VS1,62.4,60.0,4.39,4.42,2.75,540
6366,1.03,Ideal,I,VS2,61.2,56.0,6.5,6.51,3.98,5378
21976,1.01,Fair,G,VS1,64.6,60.0,6.34,6.22,4.06,6353
24247,1.0,Good,D,SI2,57.8,58.0,6.55,6.61,3.8,4218
14162,0.4,Ideal,G,SI2,60.6,56.0,4.82,4.76,2.91,870
646,0.41,Premium,G,VS2,61.6,58.0,4.73,4.78,2.93,827
7674,0.71,Ideal,E,VS2,61.6,56.0,5.74,5.76,3.54,2891
10366,2.01,Premium,J,VS2,60.4,59.0,8.1,8.15,4.91,13619
20777,0.48,Good,G,VS1,58.2,59.2,5.09,5.14,2.98,1228
13876,0.33,Premium,H,VS1,61.9,58.0,4.45,4.43,2.75,743
1615,0.83,Very Good,I,VS1,61.1,60.0,6.07,6.1,3.72,2788
11564,0.31,Very Good,H,VS2,63.0,57.0,4.32,4.34,2.73,489
18231,0.42,Very Good,D,SI1,63.3,58.0,4.75,4.73,3.0,942
5934,0.25,Very Good,F,IF,63.3,59.0,3.99,4.04,2.54,526
